Start Date (in UTC),Account Name,Currency,Campaign Group ID,Campaign Group Name,Campaign Group Status,Campaign Group Start Date,Campaign Group End Date,Campaign Group Total Budget,Campaign ID,Campaign Name,Campaign Objective,Campaign Type,Campaign Status,Cost Type,Daily Budget,Total Budget,Campaign Start Date,Campaign End Date,Creative Name,Ad ID,Creative Status,Ad Introduction Text,Ad Headline,Ad Line,Click URL,Sponsored Update Type,DSC Name,Carousel Card,Total Spent,Impressions,Clicks,Click Through Rate,Average CPM,Average CPC,Card Impressions,Card Clicks,Card Click Through Rate,Reactions,Comments,Shares,Follows,Other Clicks,Total Social Actions,Total Engagements,Engagement Rate,Viral Impressions,Viral Clicks,Viral Reactions,Viral Comments,Viral Shares,Viral Follows,Viral Other Clicks,Sends,Opens,Clicks (Sponsored Messaging),Button Clicks,Banner Clicks,Link Clicks,Cost per Send,Open Rate,Cost per Open,Click Through Rate (Sponsored Messaging),Conversions,Post-Click Conversions,View-Through Conversions,Conversion Rate,Cost per Conversion,Total Conversion Value,Return on Ad Spend,Viral Conversions,Viral Post-Click Conversions,Viral View-Through Conversions,Leads,Lead Forms Opened,Lead Form Completion Rate,Cost per Lead,Event Registrations,Click Event Registrations,View Event Registrations,Viral Event Registrations,Viral Click Event Registrations,Viral View Event Registrations,Clicks to Landing Page,Clicks to LinkedIn Page,Download Clicks,Viral Download Clicks,Document Displays at 25%,Viral Document Displays at 25%,Document Displays at 50%,Viral Document Displays at 50%,Document Displays at 75%,Viral Document Displays at 75%,Document Displays at 100%,Viral Document Displays at 100%,Preview Download Clicks,Viral Preview Download Clicks,Leads (Work Email),Lead Form Completion Rate (Work Email),Cost Per Lead (Work Email),Headline Impressions,Headline Clicks,Headline Click Through Rate,Member Follows,Clicks to Member Profile,Qualified Leads,Cost Per Qualified Lead,Average Dwell Time (in Seconds),Subscriptions,Viral Subscriptions
11/1/2025,Binder,PEN,788203224,ADQ_LKD_ADS_BDR_CLM_Q4_2025,Paused,10/4/2025,11/29/2025,,438569374,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_CLM_P2_CARROUSEL_041125,Lead generation,Sponsored Update,Completed,CPM,35.9,,11/4/2025,11/14/2025,NEW AD,895001474,Paused,"Cuando tu intake llega por correos y WhatsApp, el caos es inevitable. Binder centraliza solicitudes, contratos y procesos en un solo workspace, dándote trazabilidad, eficiencia y claridad.

#Binder #LegalTech #LegalOps",,,https://thelegalbinder.com/?utm_source=linkedin&utm_medium=paid&utm_campaign=binder_leadgen_oct25&utm_content=carrusel_riesgo_invisible&utm_term=legal_ops,DSC,NEW AD,1,,,,,,,272,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
11/1/2025,Binder,PEN,788203224,ADQ_LKD_ADS_BDR_CLM_Q4_2025,Paused,10/4/2025,11/29/2025,,438569374,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_CLM_P2_CARROUSEL_041125,Lead generation,Sponsored Update,Completed,CPM,35.9,,11/4/2025,11/14/2025,NEW AD,895001474,Paused,"Cuando tu intake llega por correos y WhatsApp, el caos es inevitable. Binder centraliza solicitudes, contratos y procesos en un solo workspace, dándote trazabilidad, eficiencia y claridad.

#Binder #LegalTech #LegalOps",,,https://thelegalbinder.com/?utm_source=linkedin&utm_medium=paid&utm_campaign=binder_leadgen_oct25&utm_content=carrusel_riesgo_invisible&utm_term=legal_ops,DSC,NEW AD,2,,,,,,,156,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
11/1/2025,Binder,PEN,788203224,ADQ_LKD_ADS_BDR_CLM_Q4_2025,Paused,10/4/2025,11/29/2025,,438569374,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_CLM_P2_CARROUSEL_041125,Lead generation,Sponsored Update,Completed,CPM,35.9,,11/4/2025,11/14/2025,NEW AD,895001474,Paused,"Cuando tu intake llega por correos y WhatsApp, el caos es inevitable. Binder centraliza solicitudes, contratos y procesos en un solo workspace, dándote trazabilidad, eficiencia y claridad.

#Binder #LegalTech #LegalOps",,,https://thelegalbinder.com/?utm_source=linkedin&utm_medium=paid&utm_campaign=binder_leadgen_oct25&utm_content=carrusel_riesgo_invisible&utm_term=legal_ops,DSC,NEW AD,3,,,,,,,1,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
11/1/2025,Binder,PEN,788203224,ADQ_LKD_ADS_BDR_CLM_Q4_2025,Paused,10/4/2025,11/29/2025,,438569374,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_CLM_P2_CARROUSEL_041125,Lead generation,Sponsored Update,Completed,CPM,35.9,,11/4/2025,11/14/2025,NEW AD,895001474,Paused,"Cuando tu intake llega por correos y WhatsApp, el caos es inevitable. Binder centraliza solicitudes, contratos y procesos en un solo workspace, dándote trazabilidad, eficiencia y claridad.

#Binder #LegalTech #LegalOps",,,https://thelegalbinder.com/?utm_source=linkedin&utm_medium=paid&utm_campaign=binder_leadgen_oct25&utm_content=carrusel_riesgo_invisible&utm_term=legal_ops,DSC,NEW AD,4,,,,,,,1,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
11/1/2025,Binder,PEN,788203224,ADQ_LKD_ADS_BDR_CLM_Q4_2025,Paused,10/4/2025,11/29/2025,,438569374,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_CLM_P2_CARROUSEL_041125,Lead generation,Sponsored Update,Completed,CPM,35.9,,11/4/2025,11/14/2025,NEW AD,895001474,Paused,"Cuando tu intake llega por correos y WhatsApp, el caos es inevitable. Binder centraliza solicitudes, contratos y procesos en un solo workspace, dándote trazabilidad, eficiencia y claridad.

#Binder #LegalTech #LegalOps",,,https://thelegalbinder.com/?utm_source=linkedin&utm_medium=paid&utm_campaign=binder_leadgen_oct25&utm_content=carrusel_riesgo_invisible&utm_term=legal_ops,DSC,NEW AD,5,,,,,,,1,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
11/1/2025,Binder,PEN,788203224,ADQ_LKD_ADS_BDR_CLM_Q4_2025,Paused,10/4/2025,11/29/2025,,434925024,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_CLM_P2_SINGLEIMAGE_291025,Lead generation,Sponsored Update,Completed,CPM,35.9,,11/3/2025,11/9/2025,ADQ_LKD_ADS_BDR_CLM_P2_SINGLEIMAGE_EMPIEZACONTIGO_291025,895172004,Paused,"Más del 80% de áreas legales aún trabajan con correos y carpetas compartidas. Eso significa desorden, riesgo y cero métricas. Binder transforma esa realidad con un workspace legal que centraliza procesos, asegura trazabilidad y libera a tu equipo de lo manual.

#Binder #LegalTech #LegalOps",Descarga la guía para detectar tareas legales que puedes automatizar,,https://thelegalbinder.com/,DSC,ADQ_LKD_ADS_BDR_CLM_P2_SINGLEIMAGE_EMPIEZACONTIGO_291025,,9.37,125,0,0%,74.94,0,,,,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0%,0,,,,0,0,0,0,4.711984,0,0
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,934758974,Paused,"IA, automatización y Legal Ops ya están cambiando cómo operan los equipos legales. Empieza por automatizar lo repetitivo, centraliza la información y escala con inteligencia. 

☝️Descubre cómo aplicar cada paso con el Scorecard “Camino a la IA Legal 2026”. ",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_automatizacion&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,,156.21,1983,9,0.45%,78.78,17.36,3726,2,0.05%,3,0,0,0,14,17,25,1.26%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,0,4,0%,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,0,0%,0,,,,0,0,0,0,4.128392893,0,0
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,934758974,Paused,"IA, automatización y Legal Ops ya están cambiando cómo operan los equipos legales. Empieza por automatizar lo repetitivo, centraliza la información y escala con inteligencia. 

☝️Descubre cómo aplicar cada paso con el Scorecard “Camino a la IA Legal 2026”. ",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_automatizacion&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,1,,,,,,,2305,1,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,934758974,Paused,"IA, automatización y Legal Ops ya están cambiando cómo operan los equipos legales. Empieza por automatizar lo repetitivo, centraliza la información y escala con inteligencia. 

☝️Descubre cómo aplicar cada paso con el Scorecard “Camino a la IA Legal 2026”. ",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_automatizacion&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,2,,,,,,,1366,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,934758974,Paused,"IA, automatización y Legal Ops ya están cambiando cómo operan los equipos legales. Empieza por automatizar lo repetitivo, centraliza la información y escala con inteligencia. 

☝️Descubre cómo aplicar cada paso con el Scorecard “Camino a la IA Legal 2026”. ",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_automatizacion&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,3,,,,,,,22,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,934758974,Paused,"IA, automatización y Legal Ops ya están cambiando cómo operan los equipos legales. Empieza por automatizar lo repetitivo, centraliza la información y escala con inteligencia. 

☝️Descubre cómo aplicar cada paso con el Scorecard “Camino a la IA Legal 2026”. ",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_automatizacion&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,4,,,,,,,11,1,9.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,934758974,Paused,"IA, automatización y Legal Ops ya están cambiando cómo operan los equipos legales. Empieza por automatizar lo repetitivo, centraliza la información y escala con inteligencia. 

☝️Descubre cómo aplicar cada paso con el Scorecard “Camino a la IA Legal 2026”. ",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_automatizacion&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,5,,,,,,,8,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,934758974,Paused,"IA, automatización y Legal Ops ya están cambiando cómo operan los equipos legales. Empieza por automatizar lo repetitivo, centraliza la información y escala con inteligencia. 

☝️Descubre cómo aplicar cada paso con el Scorecard “Camino a la IA Legal 2026”. ",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_automatizacion&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,6,,,,,,,7,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,934758974,Paused,"IA, automatización y Legal Ops ya están cambiando cómo operan los equipos legales. Empieza por automatizar lo repetitivo, centraliza la información y escala con inteligencia. 

☝️Descubre cómo aplicar cada paso con el Scorecard “Camino a la IA Legal 2026”. ",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_automatizacion&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AUTOM_011225F,7,,,,,,,7,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,934779224,Active,"Desde la búsqueda inteligente hasta la revisión automática, la IA ya está en el trabajo legal:

👉77 % de los abogados la usa en revisión documental
👉74 % en investigación. 

Pero el impacto real llega cuando se integra con visión. Evalúa la madurez de tu equipo con el Scorecard “Camino a la IA Legal 2026”. 👇",,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=adq_lkd_leadmagnet_scorecard_ai&utm_content=carrousel_ads_011225&utm_term=automatizacion_legal,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,,428.77,5741,46,0.80%,74.69,9.32,11475,24,0.21%,7,0,0,0,38,45,97,1.69%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,5,32,15.63%,85.75,0,0,0,0,0,0,0,14,,,,,,,,,,,,,0,0%,0,,,,0,0,0,0,4.542826423,0,0
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,934779224,Active,"Desde la búsqueda inteligente hasta la revisión automática, la IA ya está en el trabajo legal:

👉77 % de los abogados la usa en revisión documental
👉74 % en investigación. 

Pero el impacto real llega cuando se integra con visión. Evalúa la madurez de tu equipo con el Scorecard “Camino a la IA Legal 2026”. 👇",,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=adq_lkd_leadmagnet_scorecard_ai&utm_content=carrousel_ads_011225&utm_term=automatizacion_legal,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,1,,,,,,,6876,9,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,934779224,Active,"Desde la búsqueda inteligente hasta la revisión automática, la IA ya está en el trabajo legal:

👉77 % de los abogados la usa en revisión documental
👉74 % en investigación. 

Pero el impacto real llega cuando se integra con visión. Evalúa la madurez de tu equipo con el Scorecard “Camino a la IA Legal 2026”. 👇",,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=adq_lkd_leadmagnet_scorecard_ai&utm_content=carrousel_ads_011225&utm_term=automatizacion_legal,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,2,,,,,,,4409,11,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,934779224,Active,"Desde la búsqueda inteligente hasta la revisión automática, la IA ya está en el trabajo legal:

👉77 % de los abogados la usa en revisión documental
👉74 % en investigación. 

Pero el impacto real llega cuando se integra con visión. Evalúa la madurez de tu equipo con el Scorecard “Camino a la IA Legal 2026”. 👇",,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=adq_lkd_leadmagnet_scorecard_ai&utm_content=carrousel_ads_011225&utm_term=automatizacion_legal,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,3,,,,,,,84,3,3.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,934779224,Active,"Desde la búsqueda inteligente hasta la revisión automática, la IA ya está en el trabajo legal:

👉77 % de los abogados la usa en revisión documental
👉74 % en investigación. 

Pero el impacto real llega cuando se integra con visión. Evalúa la madurez de tu equipo con el Scorecard “Camino a la IA Legal 2026”. 👇",,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=adq_lkd_leadmagnet_scorecard_ai&utm_content=carrousel_ads_011225&utm_term=automatizacion_legal,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,4,,,,,,,61,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
12/1/2025,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",454422744,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_011225,Lead generation,Sponsored Update,Completed,CPM,,660,12/3/2025,2/11/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,934779224,Active,"Desde la búsqueda inteligente hasta la revisión automática, la IA ya está en el trabajo legal:

👉77 % de los abogados la usa en revisión documental
👉74 % en investigación. 

Pero el impacto real llega cuando se integra con visión. Evalúa la madurez de tu equipo con el Scorecard “Camino a la IA Legal 2026”. 👇",,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=adq_lkd_leadmagnet_scorecard_ai&utm_content=carrousel_ads_011225&utm_term=automatizacion_legal,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_AI_011225FF,5,,,,,,,45,1,2.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
1/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475185374,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126,Lead generation,Sponsored Messaging,Paused,CPM,,"4,200.00",1/21/2026,3/20/2026,ADQ_LKD_AD_MSGADS_LEADMAGNET_BDR_DIAGNOSTICO_INMAIL_190126_V1,1124292714,Active,,¿Tu equipo pierde 71% de su tiempo en coordinación manual?,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126&utm_content=%7B%7BCREATIVE_ID%7D%7D&utm_term=%7B%7BTARGETING_ID%7D%7D,,,,253.64,0,0,0%,0,0,,,,0,0,0,0,414,414,1135,0%,,,,,,,,1966,695,20,19,0,1,0.13,35.35%,0.36,2.88%,0,0,0,0%,0,0,0,,,,6,16,37.50%,42.27,0,0,0,0,0,0,4,0,,,,,,,,,,,,,0,0%,0,0,0,0%,0,0,0,0,0,,
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475185374,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126,Lead generation,Sponsored Messaging,Paused,CPM,,"4,200.00",1/21/2026,3/20/2026,ADQ_LKD_AD_MSGADS_LEADMAGNET_BDR_DIAGNOSTICO_INMAIL_190126_V1,1124292714,Active,,¿Tu equipo pierde 71% de su tiempo en coordinación manual?,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126&utm_content=%7B%7BCREATIVE_ID%7D%7D&utm_term=%7B%7BTARGETING_ID%7D%7D,,,,477.93,0,0,0%,0,0,,,,0,0,0,0,1631,1631,4396,0%,,,,,,,,5961,2676,66,64,2,0,0.08,44.89%,0.18,2.47%,0,0,0,0%,0,0,0,,,,23,60,38.33%,20.78,0,0,0,0,0,0,6,0,,,,,,,,,,,,,0,0%,0,0,0,0%,0,0,0,0,0,,
3/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475185374,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126,Lead generation,Sponsored Messaging,Paused,CPM,,"4,200.00",1/21/2026,3/20/2026,ADQ_LKD_AD_MSGADS_LEADMAGNET_BDR_DIAGNOSTICO_INMAIL_190126_V1,1124292714,Active,,¿Tu equipo pierde 71% de su tiempo en coordinación manual?,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126&utm_content=%7B%7BCREATIVE_ID%7D%7D&utm_term=%7B%7BTARGETING_ID%7D%7D,,,,0,0,0,0%,0,0,,,,0,0,0,0,35,35,81,0%,,,,,,,,0,45,1,1,0,0,0,0%,0,2.22%,0,0,0,0%,0,0,0,,,,0,1,0%,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0%,0,0,0,0%,0,0,0,0,0,,
